pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado
,,,,,,,,,,,,
,,,,,,"Photos by Pete McBride @pedromcbride | There are 18 species of penguins on Earth, each with its own distinguishing characteristics. King penguins (first photo) are the second largest, and easy to spot with their prominent yellow-orange feathers. Gentoo penguins (second) have bright beaks and a white patch on their heads. They swim up to 22 miles (35 km) per hour, making them the fastest diving bird. I've been lucky to see these and many more penguin types in Antarctica and on the islands north of the continent, where a warming climate puts pressures on all penguin species. For more wildlife, follow @pedromcbride.#antarctica #southgeorgia #penguins #wildlife #nature",222.621 Me gusta,2023-02-02T01:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328661126_166421186134889_9132173785415207044_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8PIMWJ7jInUAX8c-W2n&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODk1NTA4OTg1MjkxNTYzMA%3D%3D.2-ccb7-5&oh=00_AfB9rK1Px00z55Xy38mGhwPeECWR6MhT6aGAzFjsMJAWeQ&oe=6417A35A&_nc_sid=6136e7,imagenpreubaH183-1.jpg,"Photo by National Geographic on February 01, 2023.",183
,,,,,,"Photos by Pete McBride @pedromcbride | There are 18 species of penguins on Earth, each with its own distinguishing characteristics. King penguins (first photo) are the second largest, and easy to spot with their prominent yellow-orange feathers. Gentoo penguins (second) have bright beaks and a white patch on their heads. They swim up to 22 miles (35 km) per hour, making them the fastest diving bird. I've been lucky to see these and many more penguin types in Antarctica and on the islands north of the continent, where a warming climate puts pressures on all penguin species. For more wildlife, follow @pedromcbride.#antarctica #southgeorgia #penguins #wildlife #nature",222.621 Me gusta,2023-02-02T01:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328155687_899644921229510_1836971217770761588_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Lbusb31mODoAX9eRjla&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODk1NTA5ODMyNTIzNzkxMg%3D%3D.2-ccb7-5&oh=00_AfCJeB3u2Ie3bufgZAwX1hT4TMTwa8RlFy9ciqM-aBCbnw&oe=64168994&_nc_sid=6136e7,imagenpreubaH183-2.jpg,"Photo by National Geographic on February 01, 2023.",183
,,,,,,,,,,,,
,,,,,,"Photo by @laurakmorton | Over the last few years, moviegoers across the United States have been revitalizing a classic American pastime: the drive-in theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins remain in operation in the country—and the pandemic brought interest from new customers. On a road trip in 2020, I visited the Spud Drive-In Theatre, in Idaho’s Teton Valley region, which is named for the the state's chief crop and was built in 1953. For more photographs of people and places, follow along @laurakmorton.",54.799 Me gusta,2023-02-01T22:00:18.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328103768_882969846181141_4226381033302019253_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lYJi5DRqoRoAX8ZtL5E&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODg2NDUwNTIyNDU3NTExNg%3D%3D.2-ccb7-5&oh=00_AfBSVgPCYDDWM0rvbY_hzKKcXt0iVvuGo6FibdS2Ipsl7g&oe=64166480&_nc_sid=6136e7,imagenpreubaH184-1.jpg,"Photo by National Geographic on February 01, 2023. May be an image of 1 person.",184
,,,,,,"Photo by @laurakmorton | Over the last few years, moviegoers across the United States have been revitalizing a classic American pastime: the drive-in theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins remain in operation in the country—and the pandemic brought interest from new customers. On a road trip in 2020, I visited the Spud Drive-In Theatre, in Idaho’s Teton Valley region, which is named for the the state's chief crop and was built in 1953. For more photographs of people and places, follow along @laurakmorton.",54.799 Me gusta,2023-02-01T22:00:18.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328410463_659354619320978_4396193077020149632_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2gtT2Tay5yUAX-rS7ap&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODg2NDUyMTAyODUwOTkxNQ%3D%3D.2-ccb7-5&oh=00_AfDa1MYlX6zg60toILgasoY23VVVoJQHHSvYDdTuQ2FlrQ&oe=64173FD4&_nc_sid=6136e7,imagenpreubaH184-2.jpg,"Photo by National Geographic on February 01, 2023. May be an image of 2 people.",184
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by Reuben Wu @reuben | On the Norwegian island of Spitsbergen, huge radomes making up the Svalbard Satellite Station seem to hover in the mist. From a series of images documenting the unearthly beauty of the ground station, which supports orbiting satellites. For more photos and stories, follow me @reuben.",91.575 Me gusta,2023-02-01T12:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328530984_869633760987999_1918845254767826748_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nNz-AoKtj3oAX-zv6iT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODU2MjUwMjE1MDA0NzEyMg%3D%3D.2-ccb7-5&oh=00_AfC9csqUPxyJ8JwqrmMRYUysqm22Bmixy5W3XUnrbBf-bQ&oe=641609A6&_nc_sid=6136e7,imagenpreubaH186-1.jpg,"Photo by National Geographic on February 01, 2023.",186
,,,,,,,,,,,,
,,,,,,"Photo by @luisadorr | This is Dani, a member of the ImillaSkate women's skateboarding collective in Cochabamba, Bolivia. As a child, she was introduced to the skating world by her brother. In 2019, after she graduated from university, she bought her first skateboard and dedicated herself to practicing.

The word imilla means “young girl” in Aymara and Quechua, and the group performs in the traditional attire—pollera skirts and hats (and hair in braids)—of the country's Indigenous highland women. Dani says that her great-grandmother wore polleras, and dressing in the same style is a point of pride. For the full story, check out the January issue or go to the link in bio.",77.473 Me gusta,2023-02-01T01:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/328046626_1362201354556844_5878091612020627563_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rd0c_LRwhdkAX9g_cSo&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyODIzMDMzNDA3NjYwMDMxNQ%3D%3D.2-ccb7-5&oh=00_AfDtMC0Kb9fMKrm5m-u4jG7HssYaQuutb3u1L5Oap3oNMQ&oe=6416E810&_nc_sid=6136e7,imagenpreubaH187-1.jpg,"Photo by National Geographic on January 31, 2023. May be an image of 1 person.",187
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by Robbie Shone @shonephoto | In Italy's Buso della Neve del Zingarella, time is recorded in layers upon layers of ancient ice—stored in this giant plug wedged between the rock walls of the cave. For Italian geologist and explorer Francesco Sauro, this is a special cave. Sauro recognizes the importance of sampling and studying this ice now, before it melts away and crashes to the floor, disappearing forever. In ""When the Magic Melts,"" in the October issue, author Denise Hruby and I document the contributions of scientists—and tour guides—as they work against the clock in this rapidly disappearing landscape. Read the full story at the link in bio and follow @shonephoto for more.",51.714 Me gusta,2023-01-31T17:00:12.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/328069161_158683163603372_204694526126099193_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=L8KBkVNUlCAAX_Xfs-x&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzk4ODcyNTcyNDQ3OTk4MQ%3D%3D.2-ccb7-5&oh=00_AfA5muOztFF_5-aFDZGX1jjBF_hxThxozzFk4y9hoiGYFg&oe=64167F45&_nc_sid=6136e7,imagenpreubaH189-1.jpg,"Photo by National Geographic on January 31, 2023. May be an image of 1 person.",189
,,,,,,,,,,,,
,,,,,,"Photo by @joelsartore | For their first couple years of life, juvenile Peruvian spider monkeys like this one @rarec.center depend heavily on their mothers for everything from protection and transportation to vital nutrients obtained through mom’s milk. Once weaned, these primates will become important gardeners of their forested homes, consuming more than 130 species of fruit and dispersing the seeds. To see more species featured in the Photo Ark, follow me @joelsartore. #monkey #primate #animal #wildlife #PhotoArk",153.205 Me gusta,2023-01-31T12:00:09.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/328069160_738093764254655_6767356408495193576_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=K9aWjsNonTUAX_DAJA6&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzgzNzcxNzA3NDExMDI1Mg%3D%3D.2-ccb7-5&oh=00_AfCZg0inR8z8_ytrlsmqL183imSdd2NEP-Ca27Pbu3mYmg&oe=6416A062&_nc_sid=6136e7,imagenpreubaH190-1.jpg,"Photo by National Geographic on January 31, 2023.",190
,,,,,,,,,,,,
,,,,,,"Read the full story at the link in bio.

Seasonal affective disorder can occur in both winter and summer. Here's why it happens, and how you might treat it.

Photo Illustration by Jennifer Lee Blanton, Getty Images",280.116 Me gusta,2023-01-31T04:00:08.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/328318218_564343632402813_9151104608005664928_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rFKWm-PkaIAAX9p491c&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzU5NjExOTQzMzczNTc4OA%3D%3D.2-ccb7-5&oh=00_AfDybmPCdQnVBP59UZ4Fet7O39w-xy3IsSpLtJfhqMa2xA&oe=6416E783&_nc_sid=6136e7,imagenpreubaH191-1.jpg,"Photo by National Geographic on January 30, 2023. May be an image of text that says 'Dark winter days can trigger seasonal depression. These treatments can help.'.",191
,,,,,,,,,,,,
,,,,,,"Photo by @timlaman | I climbed a strangler fig tree in Borneo to capture this shot of a red leaf monkey (Presbytis rubicunda) mom and baby feeding on figs high in the rainforest canopy. The monkeys are known by many names, including maroon langur and maroon leaf monkey. I’m on my way home after working for six weeks in Indonesia on assignment for National Geographic. To see more rainforest wildlife visit me @timlaman. #borneo #indonesia #gunungpalungnationalpark #wildlifephotography #conservation #onassignment",141.309 Me gusta,2023-01-31T01:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328127273_3300413790212966_5012184543422865951_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=7ZFnPH6YD4YAX_KJERd&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzUwNTUzNTQ1NDM5NzMyMA%3D%3D.2-ccb7-5&oh=00_AfA8k6qhb-Iaeeqw5udR3zLFNwXO_2DOGn3KQo1aLKH9hQ&oe=64172269&_nc_sid=6136e7,imagenpreubaH192-1.jpg,"Photo by National Geographic on January 30, 2023.",192
,,,,,,,,,,,,
,,,,,,"Photos by @erintrieb | Northern Indiana is home to major RV manufacturers, including Jayco, Winnebago, and Coachmen. About 80 percent of the RVs made in America are from here. It’s also home to about 30,000 Amish, who make up the bulk of its RV manufacturing workforce. Historically the Amish have worked predominantly in farming or carpentry, and without the use of electricity. However, LaGrange and Elkhart counties—which hold the third largest Amish settlement in the country—attract Amish workers to build RVs, though they are prohibited from actually driving them.

Pictured: An Amish woman adheres siding to an RV while an Amish man (image 2) works in carpentry, at the Jayco RV plant in Middlebury, Indiana. One of the many toolboxes used to manufacture Jayco RVs. Last: A worker installs gas canisters.

For more stories of cultures from around the world follow @erintrieb.",70.120 Me gusta,2023-01-30T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/328215791_878118926767005_2090358912971363162_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=7WQ7RdJRnsEAX9vcVX_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzQxNDk0MDkxODgyMjI0Mw%3D%3D.2-ccb7-5&oh=00_AfCEPBDkwqIcD4F1Fu_XwCSxcFp--7qL7xW5wnWshjNc2w&oe=641685A7&_nc_sid=6136e7,imagenpreubaH193-1.jpg,"Photo by National Geographic on January 30, 2023. May be an image of 4 people.",193
,,,,,,"Photos by @erintrieb | Northern Indiana is home to major RV manufacturers, including Jayco, Winnebago, and Coachmen. About 80 percent of the RVs made in America are from here. It’s also home to about 30,000 Amish, who make up the bulk of its RV manufacturing workforce. Historically the Amish have worked predominantly in farming or carpentry, and without the use of electricity. However, LaGrange and Elkhart counties—which hold the third largest Amish settlement in the country—attract Amish workers to build RVs, though they are prohibited from actually driving them.

Pictured: An Amish woman adheres siding to an RV while an Amish man (image 2) works in carpentry, at the Jayco RV plant in Middlebury, Indiana. One of the many toolboxes used to manufacture Jayco RVs. Last: A worker installs gas canisters.

For more stories of cultures from around the world follow @erintrieb.",70.120 Me gusta,2023-01-30T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328373332_919405455719127_9030502350605467954_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=xODvnn-SRKgAX-mEgQz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzQxNDkzMDU3NTc0NTkyOQ%3D%3D.2-ccb7-5&oh=00_AfBz8ypoT08veVG8c098f2md8YJuUpQQxVe6W55rEv0wLA&oe=641798A0&_nc_sid=6136e7,imagenpreubaH193-2.jpg,"Photo by National Geographic on January 30, 2023.",193
,,,,,,"Photos by @erintrieb | Northern Indiana is home to major RV manufacturers, including Jayco, Winnebago, and Coachmen. About 80 percent of the RVs made in America are from here. It’s also home to about 30,000 Amish, who make up the bulk of its RV manufacturing workforce. Historically the Amish have worked predominantly in farming or carpentry, and without the use of electricity. However, LaGrange and Elkhart counties—which hold the third largest Amish settlement in the country—attract Amish workers to build RVs, though they are prohibited from actually driving them.

Pictured: An Amish woman adheres siding to an RV while an Amish man (image 2) works in carpentry, at the Jayco RV plant in Middlebury, Indiana. One of the many toolboxes used to manufacture Jayco RVs. Last: A worker installs gas canisters.

For more stories of cultures from around the world follow @erintrieb.",70.120 Me gusta,2023-01-30T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327899101_209811944938678_1148118588176438146_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=gwRorYmLuSMAX_9zDgd&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzQxNDkzMDA4OTI4MjI0OA%3D%3D.2-ccb7-5&oh=00_AfCYcZTNJLKgIIl8pISalBhNGjmfTi_1PevgndrXwimadw&oe=6416B411&_nc_sid=6136e7,imagenpreubaH193-3.jpg,"Photo by National Geographic on January 30, 2023.",193
,,,,,,"Photos by @erintrieb | Northern Indiana is home to major RV manufacturers, including Jayco, Winnebago, and Coachmen. About 80 percent of the RVs made in America are from here. It’s also home to about 30,000 Amish, who make up the bulk of its RV manufacturing workforce. Historically the Amish have worked predominantly in farming or carpentry, and without the use of electricity. However, LaGrange and Elkhart counties—which hold the third largest Amish settlement in the country—attract Amish workers to build RVs, though they are prohibited from actually driving them.

Pictured: An Amish woman adheres siding to an RV while an Amish man (image 2) works in carpentry, at the Jayco RV plant in Middlebury, Indiana. One of the many toolboxes used to manufacture Jayco RVs. Last: A worker installs gas canisters.

For more stories of cultures from around the world follow @erintrieb.",70.120 Me gusta,2023-01-30T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327841562_706067431103821_3520796507119975310_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ii7qeO6tjTAAX_RAIaZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzQxNDkzMzM3NzU4NTk5Nw%3D%3D.2-ccb7-5&oh=00_AfDRjEv18K0fsoDaMOSZnrleg_3PTnWARdYF6A4IKwHltw&oe=6416C3EA&_nc_sid=6136e7,imagenpreubaH193-4.jpg,"Photo by National Geographic on January 30, 2023. May be an image of 2 people.",193
,,,,,,,,,,,,
,,,,,,"Photo by @nicholesobecki | One of the fastest animals in the world is racing for survival. Huge reductions in their natural habitat are among the threats that have pushed the number of adult cheetahs globally to around just 7,000. The fight against the newest threat—rampant trafficking, with cheetahs being sold over social media—is being waged in an unexpected place: Somaliland, a resource-poor, self-declared autonomous republic in the Horn of Africa. Central to its efforts is the legal front, where many are pushing to increase jail sentences for traffickers. These five cubs were shown to a judge as evidence during the trial of an infamous trafficker. Moving wild animals like cheetahs to safety is a dangerous undertaking, as it requires maintaining the animal's safety and care throughout the journey. Logistical expertise, coordination with veterinary care and local authorities, and genuine respect for the animals’ well-being must be perfectly orchestrated. | That’s where @dhl_global comes in. As leaders in #logistics, DHL understands the importance of this work. Discover how their international network can help the plight of endangered big cats across the globe. https://on.natgeo.com/rescueandrewilding",110.952 Me gusta,2023-01-30T17:30:27.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327811537_1156711905029255_6505201002398711387_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=i6QF3BK_0oQAX--nihR&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzI3OTIyMzQyNTk5MzI0OQ%3D%3D.2-ccb7-5&oh=00_AfAZXSVQm7XynIE45JV1M6Bo7R2VDf06prQBZKLE4_syzQ&oe=6415EBA2&_nc_sid=6136e7,imagenpreubaH194-1.jpg,"Photo by National Geographic on January 30, 2023.",194
,,,,,,,,,,,,
,,,,,,"Photos by @krisgraves | Expedition Everest – Legend of the Forbidden Mountain is an impressive attraction at Disney’s Animal Kingdom Theme Park. In an area made to resemble a Tibetan village at the base of Mount Everest, we were immersed in details from the region. The village came to fruition following multiple research trips to Nepal and surrounding areas. The whole of Disney’s Animal Kingdom is the product of extensive research. The level of detail and storytelling is incredible. We also had a chance to watch the Imagineering team test techniques for creating village walls throughout Disney’s Animal Kingdom.

I was given the opportunity to capture life from behind the scenes at Walt Disney World Resort. Stay tuned for more of what makes Disney possible in the coming weeks and months. The Walt Disney Company is majority owner of National Geographic Partners. @WaltDisneyWorld @DisneyParks @natgeointhefield #DisneyWorld50",110.356 Me gusta,2023-01-30T14:41:12.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327529668_204379228746455_4820271612601120449_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SqnER_mNZsMAX_Odsyp&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzE5NDAzMjA2MTgzMzQzMQ%3D%3D.2-ccb7-5&oh=00_AfC8QcH0j5w1Z1uZEb7-wEU7WgEsckyleMRMmbDZXW2zlg&oe=6416D4C9&_nc_sid=6136e7,imagenpreubaH195-1.jpg,"Photo by National Geographic on January 30, 2023.",195
,,,,,,"Photos by @krisgraves | Expedition Everest – Legend of the Forbidden Mountain is an impressive attraction at Disney’s Animal Kingdom Theme Park. In an area made to resemble a Tibetan village at the base of Mount Everest, we were immersed in details from the region. The village came to fruition following multiple research trips to Nepal and surrounding areas. The whole of Disney’s Animal Kingdom is the product of extensive research. The level of detail and storytelling is incredible. We also had a chance to watch the Imagineering team test techniques for creating village walls throughout Disney’s Animal Kingdom.

I was given the opportunity to capture life from behind the scenes at Walt Disney World Resort. Stay tuned for more of what makes Disney possible in the coming weeks and months. The Walt Disney Company is majority owner of National Geographic Partners. @WaltDisneyWorld @DisneyParks @natgeointhefield #DisneyWorld50",110.356 Me gusta,2023-01-30T14:41:12.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327833703_949909496392348_4463965076435120110_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=qatgHbMHHoAAX__vAZL&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzE5NDAzMjA3MDMxOTIxMg%3D%3D.2-ccb7-5&oh=00_AfDuNTyCatsOuvw3AInAk-j_S-kTFHvgGJj8EnNJZioleA&oe=64178AD0&_nc_sid=6136e7,imagenpreubaH195-2.jpg,"Photo by National Geographic on January 30, 2023. May be an image of text that says 'SNOW EARTH TRAVEL TOURS TRAVEL TOURSLTD. TD รสกพ6 SEIKA ZOMG'.",195
,,,,,,"Photos by @krisgraves | Expedition Everest – Legend of the Forbidden Mountain is an impressive attraction at Disney’s Animal Kingdom Theme Park. In an area made to resemble a Tibetan village at the base of Mount Everest, we were immersed in details from the region. The village came to fruition following multiple research trips to Nepal and surrounding areas. The whole of Disney’s Animal Kingdom is the product of extensive research. The level of detail and storytelling is incredible. We also had a chance to watch the Imagineering team test techniques for creating village walls throughout Disney’s Animal Kingdom.

I was given the opportunity to capture life from behind the scenes at Walt Disney World Resort. Stay tuned for more of what makes Disney possible in the coming weeks and months. The Walt Disney Company is majority owner of National Geographic Partners. @WaltDisneyWorld @DisneyParks @natgeointhefield #DisneyWorld50",110.356 Me gusta,2023-01-30T14:41:12.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/328152701_505006524881153_4823533218679025150_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7dpYQsdXheQAX_cYDxk&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzE5NDAzMjA3MDExNTA5MA%3D%3D.2-ccb7-5&oh=00_AfAhBr4cji1pwdc5ysp7_XW5s1FlLAwX18COvvK5cI7BVw&oe=6417C62E&_nc_sid=6136e7,imagenpreubaH195-3.jpg,"Photo by National Geographic on January 30, 2023. May be an image of 3 people.",195
,,,,,,,,,,,,
,,,,,,"Photos by @babaktafreshi | Under a desert moon, Death Valley National Park, California. About 280 feet (85 m) below sea level, a salt flat marks the lowest point in North America. It was a December midnight, and the moonlight shone on the honeycombed salt crust. An International Dark Sky Park, Death Valley is protected from light pollution, which makes it a favorite stargazing destination—only a few hours away from Los Angeles and Las Vegas. Explore more national parks at night @babaktafreshi. #deathvalley #earth #nightphotography #desert",104.120 Me gusta,2023-01-30T12:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327828044_892709555375570_4591898480800362294_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=PiEUBbb2Ev8AX8J3UoJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzExMjk0MDIxODI2ODQwMw%3D%3D.2-ccb7-5&oh=00_AfD-g7Zv9TgshFer7Vcfkg8H4y3g1t3M87khMLiLmPeIoQ&oe=64165C45&_nc_sid=6136e7,imagenpreubaH196-1.jpg,"Photo by National Geographic on January 30, 2023.",196
,,,,,,"Photos by @babaktafreshi | Under a desert moon, Death Valley National Park, California. About 280 feet (85 m) below sea level, a salt flat marks the lowest point in North America. It was a December midnight, and the moonlight shone on the honeycombed salt crust. An International Dark Sky Park, Death Valley is protected from light pollution, which makes it a favorite stargazing destination—only a few hours away from Los Angeles and Las Vegas. Explore more national parks at night @babaktafreshi. #deathvalley #earth #nightphotography #desert",104.120 Me gusta,2023-01-30T12:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327841559_900864681169398_3642500378338345629_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SJ1Ujdg2-TcAX-jk-QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzExMjk0NDUwNDgxOTgyMA%3D%3D.2-ccb7-5&oh=00_AfDMJZ3iAm0v7B5H6GBvr42XcdQduTs7X1rtJFhzvsCtRw&oe=6416EC53&_nc_sid=6136e7,imagenpreubaH196-2.jpg,"Photo by National Geographic on January 30, 2023.",196
,,,,,,"Photos by @babaktafreshi | Under a desert moon, Death Valley National Park, California. About 280 feet (85 m) below sea level, a salt flat marks the lowest point in North America. It was a December midnight, and the moonlight shone on the honeycombed salt crust. An International Dark Sky Park, Death Valley is protected from light pollution, which makes it a favorite stargazing destination—only a few hours away from Los Angeles and Las Vegas. Explore more national parks at night @babaktafreshi. #deathvalley #earth #nightphotography #desert",104.120 Me gusta,2023-01-30T12:00:11.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327862828_1109240257142987_8326559778580005591_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jM3yjPFhHVAAX9iqblH&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNzExMjk0NTE3NTc1NzE5OQ%3D%3D.2-ccb7-5&oh=00_AfAF8eUjXEg4meWiGmIJ_ph1F6Y1GqRk4o5_mwjTNCLXcg&oe=64160CEC&_nc_sid=6136e7,imagenpreubaH196-3.jpg,"Photo by National Geographic on January 30, 2023. May be an image of text that says 'BADW BADWATER ATER BASIN 282 FEET/855 855 METERS'.",196
,,,,,,,,,,,,
,,,,,,"Photo by @bertiegregory | A mobula ray zooms into a school of lanternfish. These rays were previously thought to be passive filters only capable of feeding on microscopic plankton. We now know they regularly hunt small fish using the flaps on either side of their head, called cephalic lobes, to funnel fish into their huge mouths. Filmed for my new show now streaming on @disneyplus. #EpicAdventuresWithBertieGregory",105.064 Me gusta,2023-01-30T01:00:11.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327612316_239152825132976_7895077976450299062_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BHS5fikrUM8AX95bXlM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjc4MDc1OTIwOTgwNTg5MQ%3D%3D.2-ccb7-5&oh=00_AfDW_dctMV-c3t_sLsizObQ75NVVme57vPrGTvkVNKNSIg&oe=641772E2&_nc_sid=6136e7,imagenpreubaH197-1.jpg,"Photo by National Geographic on January 29, 2023.",197
,,,,,,,,,,,,
,,,,,,"Photo by @moisessaman | At the Burkina Institute of Technology in Koudougou, Burkina Faso, designed by celebrated architect Francis Kéré and completed in 2020, poured clay forms the massive walls. A facade of eucalyptus wood creates shade. Above each classroom, a vent allows hot air to escape. It's a prime example of how traditional building materials and cooling techniques are being reclaimed by contemporary architects as the climate warms. Teachers say the cooler conditions inside the classrooms thwart fighting among students and improve concentration. For the full story, see the link in bio.",48.799 Me gusta,2023-01-29T22:00:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327619830_869823937757374_1690004603247374819_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Lte7vl6zbYMAX_at0Xb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjY5MDE5OTIxMzc0NTgyNQ%3D%3D.2-ccb7-5&oh=00_AfDrakuWE_OpjwWtHAYr7WsqfZfWiJ5UzmOU06SIbTpSiw&oe=641654F3&_nc_sid=6136e7,imagenpreubaH198-1.jpg,"Photo by National Geographic on January 29, 2023. May be an image of 2 people.",198
,,,,,,,,,,,,
